PID,field_abstract,field_alt_title,field_classification,field_copyright_date,field_date_captured,field_dewey_classification,field_edition,field_edtf_date_created,field_edtf_date_issued,field_extent,field_full_title,field_geographic_subject,field_identifier,field_is_preceded_by,field_is_succeeded_by,field_isbn,field_language,field_lcc_classification,field_linked_agent,field_local_identifier,field_mode_of_issuance,field_note,field_oclc_number,field_physical_form,field_pid,field_place_published,field_place_published_country,field_resource_type,field_rights,field_subject,field_subjects_name,field_table_of_contents,title
lsu-ag-agexp:2368,,,,,,,,,,,lsu-ag-agexp:2342-13,,,,,,,,,,,,,,lsu-ag-agexp:2368,,,,,,,,lsu-ag-agexp:2342-13
lsu-ag-agexp:2369,,,,,,,,,,,lsu-ag-agexp:2342-28,,,,,,,,,,,,,,lsu-ag-agexp:2369,,,,,,,,lsu-ag-agexp:2342-28
lsu-ag-agexp:236,,,,,,,,,,,lsu-ag-agexp:235-29,,,,,,,,,,,,,,lsu-ag-agexp:236,,,,,,,,lsu-ag-agexp:235-29
lsu-ag-agexp:2370,,,,,,,,,,,lsu-ag-agexp:2342-2,,,,,,,,,,,,,,lsu-ag-agexp:2370,,,,,,,,lsu-ag-agexp:2342-2
lsu-ag-agexp:2371,,,,,,,,,,,lsu-ag-agexp:2342-22,,,,,,,,,,,,,,lsu-ag-agexp:2371,,,,,,,,lsu-ag-agexp:2342-22
lsu-ag-agexp:2372,,,,,,,,,,,lsu-ag-agexp:2342-21,,,,,,,,,,,,,,lsu-ag-agexp:2372,,,,,,,,lsu-ag-agexp:2342-21
lsu-ag-agexp:2373,,,,,,,,,,,lsu-ag-agexp:2342-20,,,,,,,,,,,,,,lsu-ag-agexp:2373,,,,,,,,lsu-ag-agexp:2342-20
lsu-ag-agexp:2374,,,,,,,,,,,lsu-ag-agexp:2342-8,,,,,,,,,,,,,,lsu-ag-agexp:2374,,,,,,,,lsu-ag-agexp:2342-8
lsu-ag-agexp:2375,,,,,,,,,,,lsu-ag-agexp:2342-14,,,,,,,,,,,,,,lsu-ag-agexp:2375,,,,,,,,lsu-ag-agexp:2342-14
lsu-ag-agexp:2376,,,,,,,,,,,lsu-ag-agexp:2342-11,,,,,,,,,,,,,,lsu-ag-agexp:2376,,,,,,,,lsu-ag-agexp:2342-11
lsu-ag-agexp:2377,,,,,,,,,,,lsu-ag-agexp:2342-34,,,,,,,,,,,,,,lsu-ag-agexp:2377,,,,,,,,lsu-ag-agexp:2342-34
lsu-ag-agexp:2378,,,,,,,,,1937,,Investigations on sugar cane diseases in Louisiana in 1936-1937.,,,,,,,,relators:ctb:person:|relators:ctb:corporate_body:,,,"host: LSU Agricultural Experiment Station Sugar Research Materials http://louisianadigitallibrary.org/islandora/object/lsu-ag-agexp:collection Louisiana Bulletin. Ser. 2, no. 288 (1937) Volume 288",,,lsu-ag-agexp:2378,,,Text,use and reproduction: This item is in the public domain.|use and reproduction: Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,subject:Agriculture -- Louisiana|subject:Sugar -- Research -- Louisiana|subject:Sugar -- Manufacture and refining -- Louisiana -- Periodicals|subject:Sugar -- Manufacture and refining -- Periodicals|subject:Sugarcane -- Louisiana|subject:Sugarcane -- Louisiana -- Periodicals|subject:Sugarcane -- Diseases and pests -- Louisiana,,,Investigations on sugar cane diseases in Louisiana in 1936-1937.
lsu-ag-agexp:2379,,,,,,,,,,,lsu-ag-agexp:2378-12,,,,,,,,,,,,,,lsu-ag-agexp:2379,,,,,,,,lsu-ag-agexp:2378-12
lsu-ag-agexp:237,,,,,,,,,,,lsu-ag-agexp:235-33,,,,,,,,,,,,,,lsu-ag-agexp:237,,,,,,,,lsu-ag-agexp:235-33
lsu-ag-agexp:2380,,,,,,,,,,,lsu-ag-agexp:2378-9,,,,,,,,,,,,,,lsu-ag-agexp:2380,,,,,,,,lsu-ag-agexp:2378-9
lsu-ag-agexp:2381,,,,,,,,,,,lsu-ag-agexp:2378-3,,,,,,,,,,,,,,lsu-ag-agexp:2381,,,,,,,,lsu-ag-agexp:2378-3
lsu-ag-agexp:2382,,,,,,,,,,,lsu-ag-agexp:2378-4,,,,,,,,,,,,,,lsu-ag-agexp:2382,,,,,,,,lsu-ag-agexp:2378-4
lsu-ag-agexp:2383,,,,,,,,,,,lsu-ag-agexp:2378-5,,,,,,,,,,,,,,lsu-ag-agexp:2383,,,,,,,,lsu-ag-agexp:2378-5
lsu-ag-agexp:2384,,,,,,,,,,,lsu-ag-agexp:2378-1,,,,,,,,,,,,,,lsu-ag-agexp:2384,,,,,,,,lsu-ag-agexp:2378-1
lsu-ag-agexp:2385,,,,,,,,,,,lsu-ag-agexp:2378-6,,,,,,,,,,,,,,lsu-ag-agexp:2385,,,,,,,,lsu-ag-agexp:2378-6
lsu-ag-agexp:2386,,,,,,,,,,,lsu-ag-agexp:2378-7,,,,,,,,,,,,,,lsu-ag-agexp:2386,,,,,,,,lsu-ag-agexp:2378-7
lsu-ag-agexp:2387,,,,,,,,,,,lsu-ag-agexp:2378-10,,,,,,,,,,,,,,lsu-ag-agexp:2387,,,,,,,,lsu-ag-agexp:2378-10
lsu-ag-agexp:2388,,,,,,,,,,,lsu-ag-agexp:2378-2,,,,,,,,,,,,,,lsu-ag-agexp:2388,,,,,,,,lsu-ag-agexp:2378-2
lsu-ag-agexp:2389,,,,,,,,,,,lsu-ag-agexp:2378-8,,,,,,,,,,,,,,lsu-ag-agexp:2389,,,,,,,,lsu-ag-agexp:2378-8
lsu-ag-agexp:238,,,,,,,,,,,lsu-ag-agexp:235-32,,,,,,,,,,,,,,lsu-ag-agexp:238,,,,,,,,lsu-ag-agexp:235-32
lsu-ag-agexp:2390,,,,,,,,,,,lsu-ag-agexp:2378-11,,,,,,,,,,,,,,lsu-ag-agexp:2390,,,,,,,,lsu-ag-agexp:2378-11
lsu-ag-agexp:2391,,,,,,,,,1992,,"Sugarcane Research Annual Progress Report, 1992",,,,,,,,"relators:aut:person:|relators:ctb:corporate_body:|relators:pbl:corporate_body:Louisiana Agricultural Experiment Station, Louisiana State University Agriculturual Center",,,host: LSU Agricultural Experiment Station Sugar Research Materials http://louisianadigitallibrary.org/islandora/object/lsu-ag-agexp:collection,,,lsu-ag-agexp:2391,,,Text,use and reproduction: This item is in the public domain.|use and reproduction: Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,subject:Sugarcane -- Louisiana,,,"Sugarcane Research Annual Progress Report, 1992"
lsu-ag-agexp:2392,,,,,,,,,,,lsu-ag-agexp:2391-50,,,,,,,,,,,,,,lsu-ag-agexp:2392,,,,,,,,lsu-ag-agexp:2391-50
lsu-ag-agexp:2393,,,,,,,,,,,lsu-ag-agexp:2391-29,,,,,,,,,,,,,,lsu-ag-agexp:2393,,,,,,,,lsu-ag-agexp:2391-29
lsu-ag-agexp:2394,,,,,,,,,,,lsu-ag-agexp:2391-33,,,,,,,,,,,,,,lsu-ag-agexp:2394,,,,,,,,lsu-ag-agexp:2391-33
lsu-ag-agexp:2395,,,,,,,,,,,lsu-ag-agexp:2391-32,,,,,,,,,,,,,,lsu-ag-agexp:2395,,,,,,,,lsu-ag-agexp:2391-32
lsu-ag-agexp:2396,,,,,,,,,,,lsu-ag-agexp:2391-247,,,,,,,,,,,,,,lsu-ag-agexp:2396,,,,,,,,lsu-ag-agexp:2391-247
lsu-ag-agexp:2397,,,,,,,,,,,lsu-ag-agexp:2391-161,,,,,,,,,,,,,,lsu-ag-agexp:2397,,,,,,,,lsu-ag-agexp:2391-161
lsu-ag-agexp:2398,,,,,,,,,,,lsu-ag-agexp:2391-124,,,,,,,,,,,,,,lsu-ag-agexp:2398,,,,,,,,lsu-ag-agexp:2391-124
lsu-ag-agexp:2399,,,,,,,,,,,lsu-ag-agexp:2391-101,,,,,,,,,,,,,,lsu-ag-agexp:2399,,,,,,,,lsu-ag-agexp:2391-101
lsu-ag-agexp:239,,,,,,,,,,,lsu-ag-agexp:235-43,,,,,,,,,,,,,,lsu-ag-agexp:239,,,,,,,,lsu-ag-agexp:235-43
lsu-ag-agexp:23,,,,,,,,,,,lsu-ag-agexp:1-1,,,,,,,,,,,,,,lsu-ag-agexp:23,,,,,,,,lsu-ag-agexp:1-1
lsu-ag-agexp:2400,,,,,,,,,,,lsu-ag-agexp:2391-180,,,,,,,,,,,,,,lsu-ag-agexp:2400,,,,,,,,lsu-ag-agexp:2391-180
lsu-ag-agexp:2401,,,,,,,,,,,lsu-ag-agexp:2391-138,,,,,,,,,,,,,,lsu-ag-agexp:2401,,,,,,,,lsu-ag-agexp:2391-138
lsu-ag-agexp:2402,,,,,,,,,,,lsu-ag-agexp:2391-147,,,,,,,,,,,,,,lsu-ag-agexp:2402,,,,,,,,lsu-ag-agexp:2391-147
lsu-ag-agexp:2403,,,,,,,,,,,lsu-ag-agexp:2391-259,,,,,,,,,,,,,,lsu-ag-agexp:2403,,,,,,,,lsu-ag-agexp:2391-259
lsu-ag-agexp:2404,,,,,,,,,,,lsu-ag-agexp:2391-213,,,,,,,,,,,,,,lsu-ag-agexp:2404,,,,,,,,lsu-ag-agexp:2391-213
lsu-ag-agexp:2405,,,,,,,,,,,lsu-ag-agexp:2391-43,,,,,,,,,,,,,,lsu-ag-agexp:2405,,,,,,,,lsu-ag-agexp:2391-43
lsu-ag-agexp:2406,,,,,,,,,,,lsu-ag-agexp:2391-189,,,,,,,,,,,,,,lsu-ag-agexp:2406,,,,,,,,lsu-ag-agexp:2391-189
lsu-ag-agexp:2407,,,,,,,,,,,lsu-ag-agexp:2391-70,,,,,,,,,,,,,,lsu-ag-agexp:2407,,,,,,,,lsu-ag-agexp:2391-70
lsu-ag-agexp:2408,,,,,,,,,,,lsu-ag-agexp:2391-241,,,,,,,,,,,,,,lsu-ag-agexp:2408,,,,,,,,lsu-ag-agexp:2391-241
lsu-ag-agexp:2409,,,,,,,,,,,lsu-ag-agexp:2391-142,,,,,,,,,,,,,,lsu-ag-agexp:2409,,,,,,,,lsu-ag-agexp:2391-142
lsu-ag-agexp:240,,,,,,,,,,,lsu-ag-agexp:235-12,,,,,,,,,,,,,,lsu-ag-agexp:240,,,,,,,,lsu-ag-agexp:235-12
lsu-ag-agexp:2410,,,,,,,,,,,lsu-ag-agexp:2391-192,,,,,,,,,,,,,,lsu-ag-agexp:2410,,,,,,,,lsu-ag-agexp:2391-192
lsu-ag-agexp:2411,,,,,,,,,,,lsu-ag-agexp:2391-228,,,,,,,,,,,,,,lsu-ag-agexp:2411,,,,,,,,lsu-ag-agexp:2391-228
lsu-ag-agexp:2412,,,,,,,,,,,lsu-ag-agexp:2391-73,,,,,,,,,,,,,,lsu-ag-agexp:2412,,,,,,,,lsu-ag-agexp:2391-73
lsu-ag-agexp:2413,,,,,,,,,,,lsu-ag-agexp:2391-116,,,,,,,,,,,,,,lsu-ag-agexp:2413,,,,,,,,lsu-ag-agexp:2391-116
lsu-ag-agexp:2414,,,,,,,,,,,lsu-ag-agexp:2391-95,,,,,,,,,,,,,,lsu-ag-agexp:2414,,,,,,,,lsu-ag-agexp:2391-95
lsu-ag-agexp:2415,,,,,,,,,,,lsu-ag-agexp:2391-109,,,,,,,,,,,,,,lsu-ag-agexp:2415,,,,,,,,lsu-ag-agexp:2391-109
lsu-ag-agexp:2416,,,,,,,,,,,lsu-ag-agexp:2391-256,,,,,,,,,,,,,,lsu-ag-agexp:2416,,,,,,,,lsu-ag-agexp:2391-256
lsu-ag-agexp:2417,,,,,,,,,,,lsu-ag-agexp:2391-12,,,,,,,,,,,,,,lsu-ag-agexp:2417,,,,,,,,lsu-ag-agexp:2391-12
lsu-ag-agexp:2418,,,,,,,,,,,lsu-ag-agexp:2391-202,,,,,,,,,,,,,,lsu-ag-agexp:2418,,,,,,,,lsu-ag-agexp:2391-202
lsu-ag-agexp:2419,,,,,,,,,,,lsu-ag-agexp:2391-112,,,,,,,,,,,,,,lsu-ag-agexp:2419,,,,,,,,lsu-ag-agexp:2391-112
lsu-ag-agexp:241,,,,,,,,,,,lsu-ag-agexp:235-25,,,,,,,,,,,,,,lsu-ag-agexp:241,,,,,,,,lsu-ag-agexp:235-25
lsu-ag-agexp:2420,,,,,,,,,,,lsu-ag-agexp:2391-150,,,,,,,,,,,,,,lsu-ag-agexp:2420,,,,,,,,lsu-ag-agexp:2391-150
lsu-ag-agexp:2421,,,,,,,,,,,lsu-ag-agexp:2391-136,,,,,,,,,,,,,,lsu-ag-agexp:2421,,,,,,,,lsu-ag-agexp:2391-136
lsu-ag-agexp:2422,,,,,,,,,,,lsu-ag-agexp:2391-190,,,,,,,,,,,,,,lsu-ag-agexp:2422,,,,,,,,lsu-ag-agexp:2391-190
lsu-ag-agexp:2423,,,,,,,,,,,lsu-ag-agexp:2391-196,,,,,,,,,,,,,,lsu-ag-agexp:2423,,,,,,,,lsu-ag-agexp:2391-196
lsu-ag-agexp:2424,,,,,,,,,,,lsu-ag-agexp:2391-78,,,,,,,,,,,,,,lsu-ag-agexp:2424,,,,,,,,lsu-ag-agexp:2391-78
lsu-ag-agexp:2425,,,,,,,,,,,lsu-ag-agexp:2391-249,,,,,,,,,,,,,,lsu-ag-agexp:2425,,,,,,,,lsu-ag-agexp:2391-249
lsu-ag-agexp:2426,,,,,,,,,,,lsu-ag-agexp:2391-255,,,,,,,,,,,,,,lsu-ag-agexp:2426,,,,,,,,lsu-ag-agexp:2391-255
lsu-ag-agexp:2427,,,,,,,,,,,lsu-ag-agexp:2391-139,,,,,,,,,,,,,,lsu-ag-agexp:2427,,,,,,,,lsu-ag-agexp:2391-139
lsu-ag-agexp:2428,,,,,,,,,,,lsu-ag-agexp:2391-64,,,,,,,,,,,,,,lsu-ag-agexp:2428,,,,,,,,lsu-ag-agexp:2391-64
lsu-ag-agexp:2429,,,,,,,,,,,lsu-ag-agexp:2391-25,,,,,,,,,,,,,,lsu-ag-agexp:2429,,,,,,,,lsu-ag-agexp:2391-25
lsu-ag-agexp:242,,,,,,,,,,,lsu-ag-agexp:235-19,,,,,,,,,,,,,,lsu-ag-agexp:242,,,,,,,,lsu-ag-agexp:235-19
lsu-ag-agexp:2430,,,,,,,,,,,lsu-ag-agexp:2391-54,,,,,,,,,,,,,,lsu-ag-agexp:2430,,,,,,,,lsu-ag-agexp:2391-54
lsu-ag-agexp:2431,,,,,,,,,,,lsu-ag-agexp:2391-19,,,,,,,,,,,,,,lsu-ag-agexp:2431,,,,,,,,lsu-ag-agexp:2391-19
lsu-ag-agexp:2432,,,,,,,,,,,lsu-ag-agexp:2391-238,,,,,,,,,,,,,,lsu-ag-agexp:2432,,,,,,,,lsu-ag-agexp:2391-238
lsu-ag-agexp:2433,,,,,,,,,,,lsu-ag-agexp:2391-206,,,,,,,,,,,,,,lsu-ag-agexp:2433,,,,,,,,lsu-ag-agexp:2391-206
lsu-ag-agexp:2434,,,,,,,,,,,lsu-ag-agexp:2391-207,,,,,,,,,,,,,,lsu-ag-agexp:2434,,,,,,,,lsu-ag-agexp:2391-207
lsu-ag-agexp:2435,,,,,,,,,,,lsu-ag-agexp:2391-143,,,,,,,,,,,,,,lsu-ag-agexp:2435,,,,,,,,lsu-ag-agexp:2391-143
lsu-ag-agexp:2436,,,,,,,,,,,lsu-ag-agexp:2391-187,,,,,,,,,,,,,,lsu-ag-agexp:2436,,,,,,,,lsu-ag-agexp:2391-187
lsu-ag-agexp:2437,,,,,,,,,,,lsu-ag-agexp:2391-221,,,,,,,,,,,,,,lsu-ag-agexp:2437,,,,,,,,lsu-ag-agexp:2391-221
lsu-ag-agexp:2438,,,,,,,,,,,lsu-ag-agexp:2391-27,,,,,,,,,,,,,,lsu-ag-agexp:2438,,,,,,,,lsu-ag-agexp:2391-27
lsu-ag-agexp:2439,,,,,,,,,,,lsu-ag-agexp:2391-40,,,,,,,,,,,,,,lsu-ag-agexp:2439,,,,,,,,lsu-ag-agexp:2391-40
lsu-ag-agexp:243,,,,,,,,,,,lsu-ag-agexp:235-27,,,,,,,,,,,,,,lsu-ag-agexp:243,,,,,,,,lsu-ag-agexp:235-27
lsu-ag-agexp:2440,,,,,,,,,,,lsu-ag-agexp:2391-113,,,,,,,,,,,,,,lsu-ag-agexp:2440,,,,,,,,lsu-ag-agexp:2391-113
lsu-ag-agexp:2441,,,,,,,,,,,lsu-ag-agexp:2391-9,,,,,,,,,,,,,,lsu-ag-agexp:2441,,,,,,,,lsu-ag-agexp:2391-9
lsu-ag-agexp:2442,,,,,,,,,,,lsu-ag-agexp:2391-131,,,,,,,,,,,,,,lsu-ag-agexp:2442,,,,,,,,lsu-ag-agexp:2391-131
lsu-ag-agexp:2443,,,,,,,,,,,lsu-ag-agexp:2391-239,,,,,,,,,,,,,,lsu-ag-agexp:2443,,,,,,,,lsu-ag-agexp:2391-239
lsu-ag-agexp:2444,,,,,,,,,,,lsu-ag-agexp:2391-260,,,,,,,,,,,,,,lsu-ag-agexp:2444,,,,,,,,lsu-ag-agexp:2391-260
lsu-ag-agexp:2445,,,,,,,,,,,lsu-ag-agexp:2391-89,,,,,,,,,,,,,,lsu-ag-agexp:2445,,,,,,,,lsu-ag-agexp:2391-89
lsu-ag-agexp:2446,,,,,,,,,,,lsu-ag-agexp:2391-115,,,,,,,,,,,,,,lsu-ag-agexp:2446,,,,,,,,lsu-ag-agexp:2391-115
lsu-ag-agexp:2447,,,,,,,,,,,lsu-ag-agexp:2391-87,,,,,,,,,,,,,,lsu-ag-agexp:2447,,,,,,,,lsu-ag-agexp:2391-87
lsu-ag-agexp:2448,,,,,,,,,,,lsu-ag-agexp:2391-36,,,,,,,,,,,,,,lsu-ag-agexp:2448,,,,,,,,lsu-ag-agexp:2391-36
lsu-ag-agexp:2449,,,,,,,,,,,lsu-ag-agexp:2391-53,,,,,,,,,,,,,,lsu-ag-agexp:2449,,,,,,,,lsu-ag-agexp:2391-53
lsu-ag-agexp:244,,,,,,,,,,,lsu-ag-agexp:235-40,,,,,,,,,,,,,,lsu-ag-agexp:244,,,,,,,,lsu-ag-agexp:235-40
lsu-ag-agexp:2450,,,,,,,,,,,lsu-ag-agexp:2391-220,,,,,,,,,,,,,,lsu-ag-agexp:2450,,,,,,,,lsu-ag-agexp:2391-220
lsu-ag-agexp:2451,,,,,,,,,,,lsu-ag-agexp:2391-127,,,,,,,,,,,,,,lsu-ag-agexp:2451,,,,,,,,lsu-ag-agexp:2391-127
lsu-ag-agexp:2452,,,,,,,,,,,lsu-ag-agexp:2391-182,,,,,,,,,,,,,,lsu-ag-agexp:2452,,,,,,,,lsu-ag-agexp:2391-182
lsu-ag-agexp:2453,,,,,,,,,,,lsu-ag-agexp:2391-16,,,,,,,,,,,,,,lsu-ag-agexp:2453,,,,,,,,lsu-ag-agexp:2391-16
lsu-ag-agexp:2454,,,,,,,,,,,lsu-ag-agexp:2391-193,,,,,,,,,,,,,,lsu-ag-agexp:2454,,,,,,,,lsu-ag-agexp:2391-193
lsu-ag-agexp:2455,,,,,,,,,,,lsu-ag-agexp:2391-257,,,,,,,,,,,,,,lsu-ag-agexp:2455,,,,,,,,lsu-ag-agexp:2391-257
lsu-ag-agexp:2456,,,,,,,,,,,lsu-ag-agexp:2391-111,,,,,,,,,,,,,,lsu-ag-agexp:2456,,,,,,,,lsu-ag-agexp:2391-111
lsu-ag-agexp:2457,,,,,,,,,,,lsu-ag-agexp:2391-210,,,,,,,,,,,,,,lsu-ag-agexp:2457,,,,,,,,lsu-ag-agexp:2391-210
lsu-ag-agexp:2458,,,,,,,,,,,lsu-ag-agexp:2391-41,,,,,,,,,,,,,,lsu-ag-agexp:2458,,,,,,,,lsu-ag-agexp:2391-41
lsu-ag-agexp:2459,,,,,,,,,,,lsu-ag-agexp:2391-203,,,,,,,,,,,,,,lsu-ag-agexp:2459,,,,,,,,lsu-ag-agexp:2391-203
lsu-ag-agexp:245,,,,,,,,,,,lsu-ag-agexp:235-9,,,,,,,,,,,,,,lsu-ag-agexp:245,,,,,,,,lsu-ag-agexp:235-9
lsu-ag-agexp:2460,,,,,,,,,,,lsu-ag-agexp:2391-223,,,,,,,,,,,,,,lsu-ag-agexp:2460,,,,,,,,lsu-ag-agexp:2391-223
lsu-ag-agexp:2461,,,,,,,,,,,lsu-ag-agexp:2391-69,,,,,,,,,,,,,,lsu-ag-agexp:2461,,,,,,,,lsu-ag-agexp:2391-69
lsu-ag-agexp:2462,,,,,,,,,,,lsu-ag-agexp:2391-71,,,,,,,,,,,,,,lsu-ag-agexp:2462,,,,,,,,lsu-ag-agexp:2391-71
lsu-ag-agexp:2463,,,,,,,,,,,lsu-ag-agexp:2391-103,,,,,,,,,,,,,,lsu-ag-agexp:2463,,,,,,,,lsu-ag-agexp:2391-103
lsu-ag-agexp:2464,,,,,,,,,,,lsu-ag-agexp:2391-46,,,,,,,,,,,,,,lsu-ag-agexp:2464,,,,,,,,lsu-ag-agexp:2391-46
lsu-ag-agexp:2465,,,,,,,,,,,lsu-ag-agexp:2391-105,,,,,,,,,,,,,,lsu-ag-agexp:2465,,,,,,,,lsu-ag-agexp:2391-105
lsu-ag-agexp:2466,,,,,,,,,,,lsu-ag-agexp:2391-91,,,,,,,,,,,,,,lsu-ag-agexp:2466,,,,,,,,lsu-ag-agexp:2391-91
lsu-ag-agexp:2467,,,,,,,,,,,lsu-ag-agexp:2391-129,,,,,,,,,,,,,,lsu-ag-agexp:2467,,,,,,,,lsu-ag-agexp:2391-129
lsu-ag-agexp:2468,,,,,,,,,,,lsu-ag-agexp:2391-156,,,,,,,,,,,,,,lsu-ag-agexp:2468,,,,,,,,lsu-ag-agexp:2391-156
lsu-ag-agexp:2469,,,,,,,,,,,lsu-ag-agexp:2391-191,,,,,,,,,,,,,,lsu-ag-agexp:2469,,,,,,,,lsu-ag-agexp:2391-191
lsu-ag-agexp:246,,,,,,,,,,,lsu-ag-agexp:235-36,,,,,,,,,,,,,,lsu-ag-agexp:246,,,,,,,,lsu-ag-agexp:235-36
lsu-ag-agexp:2470,,,,,,,,,,,lsu-ag-agexp:2391-24,,,,,,,,,,,,,,lsu-ag-agexp:2470,,,,,,,,lsu-ag-agexp:2391-24
lsu-ag-agexp:2471,,,,,,,,,,,lsu-ag-agexp:2391-197,,,,,,,,,,,,,,lsu-ag-agexp:2471,,,,,,,,lsu-ag-agexp:2391-197
lsu-ag-agexp:2472,,,,,,,,,,,lsu-ag-agexp:2391-245,,,,,,,,,,,,,,lsu-ag-agexp:2472,,,,,,,,lsu-ag-agexp:2391-245
lsu-ag-agexp:2473,,,,,,,,,,,lsu-ag-agexp:2391-63,,,,,,,,,,,,,,lsu-ag-agexp:2473,,,,,,,,lsu-ag-agexp:2391-63
lsu-ag-agexp:2474,,,,,,,,,,,lsu-ag-agexp:2391-211,,,,,,,,,,,,,,lsu-ag-agexp:2474,,,,,,,,lsu-ag-agexp:2391-211
lsu-ag-agexp:2475,,,,,,,,,,,lsu-ag-agexp:2391-217,,,,,,,,,,,,,,lsu-ag-agexp:2475,,,,,,,,lsu-ag-agexp:2391-217
lsu-ag-agexp:2476,,,,,,,,,,,lsu-ag-agexp:2391-167,,,,,,,,,,,,,,lsu-ag-agexp:2476,,,,,,,,lsu-ag-agexp:2391-167
lsu-ag-agexp:2477,,,,,,,,,,,lsu-ag-agexp:2391-15,,,,,,,,,,,,,,lsu-ag-agexp:2477,,,,,,,,lsu-ag-agexp:2391-15
lsu-ag-agexp:2478,,,,,,,,,,,lsu-ag-agexp:2391-96,,,,,,,,,,,,,,lsu-ag-agexp:2478,,,,,,,,lsu-ag-agexp:2391-96
lsu-ag-agexp:2479,,,,,,,,,,,lsu-ag-agexp:2391-229,,,,,,,,,,,,,,lsu-ag-agexp:2479,,,,,,,,lsu-ag-agexp:2391-229
lsu-ag-agexp:247,,,,,,,,,,,lsu-ag-agexp:235-16,,,,,,,,,,,,,,lsu-ag-agexp:247,,,,,,,,lsu-ag-agexp:235-16
lsu-ag-agexp:2480,,,,,,,,,,,lsu-ag-agexp:2391-31,,,,,,,,,,,,,,lsu-ag-agexp:2480,,,,,,,,lsu-ag-agexp:2391-31
lsu-ag-agexp:2481,,,,,,,,,,,lsu-ag-agexp:2391-82,,,,,,,,,,,,,,lsu-ag-agexp:2481,,,,,,,,lsu-ag-agexp:2391-82
lsu-ag-agexp:2482,,,,,,,,,,,lsu-ag-agexp:2391-258,,,,,,,,,,,,,,lsu-ag-agexp:2482,,,,,,,,lsu-ag-agexp:2391-258
lsu-ag-agexp:2483,,,,,,,,,,,lsu-ag-agexp:2391-214,,,,,,,,,,,,,,lsu-ag-agexp:2483,,,,,,,,lsu-ag-agexp:2391-214
lsu-ag-agexp:2484,,,,,,,,,,,lsu-ag-agexp:2391-254,,,,,,,,,,,,,,lsu-ag-agexp:2484,,,,,,,,lsu-ag-agexp:2391-254
lsu-ag-agexp:2485,,,,,,,,,,,lsu-ag-agexp:2391-201,,,,,,,,,,,,,,lsu-ag-agexp:2485,,,,,,,,lsu-ag-agexp:2391-201
lsu-ag-agexp:2486,,,,,,,,,,,lsu-ag-agexp:2391-125,,,,,,,,,,,,,,lsu-ag-agexp:2486,,,,,,,,lsu-ag-agexp:2391-125
lsu-ag-agexp:2487,,,,,,,,,,,lsu-ag-agexp:2391-153,,,,,,,,,,,,,,lsu-ag-agexp:2487,,,,,,,,lsu-ag-agexp:2391-153
lsu-ag-agexp:2488,,,,,,,,,,,lsu-ag-agexp:2391-61,,,,,,,,,,,,,,lsu-ag-agexp:2488,,,,,,,,lsu-ag-agexp:2391-61
lsu-ag-agexp:2489,,,,,,,,,,,lsu-ag-agexp:2391-181,,,,,,,,,,,,,,lsu-ag-agexp:2489,,,,,,,,lsu-ag-agexp:2391-181
lsu-ag-agexp:248,,,,,,,,,,,lsu-ag-agexp:235-41,,,,,,,,,,,,,,lsu-ag-agexp:248,,,,,,,,lsu-ag-agexp:235-41
lsu-ag-agexp:2490,,,,,,,,,,,lsu-ag-agexp:2391-48,,,,,,,,,,,,,,lsu-ag-agexp:2490,,,,,,,,lsu-ag-agexp:2391-48
lsu-ag-agexp:2491,,,,,,,,,,,lsu-ag-agexp:2391-47,,,,,,,,,,,,,,lsu-ag-agexp:2491,,,,,,,,lsu-ag-agexp:2391-47
lsu-ag-agexp:2492,,,,,,,,,,,lsu-ag-agexp:2391-92,,,,,,,,,,,,,,lsu-ag-agexp:2492,,,,,,,,lsu-ag-agexp:2391-92
lsu-ag-agexp:2493,,,,,,,,,,,lsu-ag-agexp:2391-107,,,,,,,,,,,,,,lsu-ag-agexp:2493,,,,,,,,lsu-ag-agexp:2391-107
lsu-ag-agexp:2494,,,,,,,,,,,lsu-ag-agexp:2391-166,,,,,,,,,,,,,,lsu-ag-agexp:2494,,,,,,,,lsu-ag-agexp:2391-166
lsu-ag-agexp:2495,,,,,,,,,,,lsu-ag-agexp:2391-230,,,,,,,,,,,,,,lsu-ag-agexp:2495,,,,,,,,lsu-ag-agexp:2391-230
lsu-ag-agexp:2496,,,,,,,,,,,lsu-ag-agexp:2391-3,,,,,,,,,,,,,,lsu-ag-agexp:2496,,,,,,,,lsu-ag-agexp:2391-3
lsu-ag-agexp:2497,,,,,,,,,,,lsu-ag-agexp:2391-110,,,,,,,,,,,,,,lsu-ag-agexp:2497,,,,,,,,lsu-ag-agexp:2391-110
lsu-ag-agexp:2498,,,,,,,,,,,lsu-ag-agexp:2391-4,,,,,,,,,,,,,,lsu-ag-agexp:2498,,,,,,,,lsu-ag-agexp:2391-4
lsu-ag-agexp:2499,,,,,,,,,,,lsu-ag-agexp:2391-157,,,,,,,,,,,,,,lsu-ag-agexp:2499,,,,,,,,lsu-ag-agexp:2391-157
