id,field_abstract,field_alt_title,field_classification,field_copyright_date,field_dewey_classification,field_edition,field_edtf_date_created,field_edtf_date_issued,field_extent,field_full_title,field_geographic_subject,field_identifier,field_isbn,field_language,field_lcc_classification,field_linked_agent,field_local_identifier,field_mode_of_issuance,field_note,field_oclc_number,field_physical_form,field_pid,field_place_published,field_place_published_country,field_resource_type,field_rights,field_subject,field_subjects_name,field_table_of_contents,title,file,parent_id,field_weight,field_member_of,field_model
lsu-ag-agexp:4973,,,,,,,,,,lsu-ag-agexp:4972-12,,,,,,,,,,,,lsu-ag-agexp:4973,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:4972-12,,,,,Language
lsu-ag-agexp:4974,,,,,,,,,,lsu-ag-agexp:4972-9,,,,,,,,,,,,lsu-ag-agexp:4974,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:4972-9,,,,,Language
lsu-ag-agexp:4975,,,,,,,,,,lsu-ag-agexp:4972-16,,,,,,,,,,,,lsu-ag-agexp:4975,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:4972-16,,,,,Language
lsu-ag-agexp:4976,,,,,,,,,,lsu-ag-agexp:4972-15,,,,,,,,,,,,lsu-ag-agexp:4976,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:4972-15,,,,,Language
lsu-ag-agexp:4977,,,,,,,,,,lsu-ag-agexp:4972-3,,,,,,,,,,,,lsu-ag-agexp:4977,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:4972-3,,,,,Language
lsu-ag-agexp:4978,,,,,,,,,,lsu-ag-agexp:4972-4,,,,,,,,,,,,lsu-ag-agexp:4978,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:4972-4,,,,,Language
lsu-ag-agexp:4979,,,,,,,,,,lsu-ag-agexp:4972-17,,,,,,,,,,,,lsu-ag-agexp:4979,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:4972-17,,,,,Language
lsu-ag-agexp:497,,,,,,,,,,lsu-ag-agexp:429-72,,,,,,,,,,,,lsu-ag-agexp:497,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:429-72,,,,,Language
lsu-ag-agexp:4980,,,,,,,,,,lsu-ag-agexp:4972-5,,,,,,,,,,,,lsu-ag-agexp:4980,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:4972-5,,,,,Language
lsu-ag-agexp:4981,,,,,,,,,,lsu-ag-agexp:4972-1,,,,,,,,,,,,lsu-ag-agexp:4981,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:4972-1,,,,,Language
lsu-ag-agexp:4982,,,,,,,,,,lsu-ag-agexp:4972-6,,,,,,,,,,,,lsu-ag-agexp:4982,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:4972-6,,,,,Language
lsu-ag-agexp:4983,,,,,,,,,,lsu-ag-agexp:4972-7,,,,,,,,,,,,lsu-ag-agexp:4983,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:4972-7,,,,,Language
lsu-ag-agexp:4984,,,,,,,,,,lsu-ag-agexp:4972-10,,,,,,,,,,,,lsu-ag-agexp:4984,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:4972-10,,,,,Language
lsu-ag-agexp:4985,,,,,,,,,,lsu-ag-agexp:4972-13,,,,,,,,,,,,lsu-ag-agexp:4985,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:4972-13,,,,,Language
lsu-ag-agexp:4986,,,,,,,,,,lsu-ag-agexp:4972-2,,,,,,,,,,,,lsu-ag-agexp:4986,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:4972-2,,,,,Language
lsu-ag-agexp:4987,,,,,,,,,,lsu-ag-agexp:4972-8,,,,,,,,,,,,lsu-ag-agexp:4987,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:4972-8,,,,,Language
lsu-ag-agexp:4988,,,,,,,,,,lsu-ag-agexp:4972-14,,,,,,,,,,,,lsu-ag-agexp:4988,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:4972-14,,,,,Language
lsu-ag-agexp:4989,,,,,,,,,,lsu-ag-agexp:4972-11,,,,,,,,,,,,lsu-ag-agexp:4989,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:4972-11,,,,,Language
lsu-ag-agexp:498,,,,,,,,,,lsu-ag-agexp:429-60,,,,,,,,,,,,lsu-ag-agexp:498,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:429-60,,,,,Language
lsu-ag-agexp:4990,,,,,,,,1910.0,,Some sugar cane diseases.,,,,,,"relators:aut:person:|relators:ctb:person:|relators:ctb:person:|relators:ctb:corporate_body:|relators:pbl:corporate_body:The new advocate, official journal of Louisiana.",,,"host: LSU Agricultural Experiment Station Sugar Research Materials http://louisianadigitallibrary.org/islandora/object/lsu-ag-agexp:collection Louisiana Bulletin. Ser. 2, no. 120 (1910) Volume 120",,,lsu-ag-agexp:4990,,,"some test Value, Should not be empty",use and reproduction: This item is in the public domain.|use and reproduction: Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,subject:Agriculture -- Louisiana|subject:Sugar -- Research -- Louisiana|subject:Sugar -- Manufacture and refining -- Periodicals|subject:Sugarcane -- Louisiana|subject:Sugarcane -- Louisiana -- Periodicals|subject:Sugarcane -- Diseases and pests -- Louisiana,,,Some sugar cane diseases.,,,,,Language
lsu-ag-agexp:4991,,,,,,,,,,lsu-ag-agexp:4990-12,,,,,,,,,,,,lsu-ag-agexp:4991,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:4990-12,,,,,Language
lsu-ag-agexp:4992,,,,,,,,,,lsu-ag-agexp:4990-25,,,,,,,,,,,,lsu-ag-agexp:4992,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:4990-25,,,,,Language
lsu-ag-agexp:4993,,,,,,,,,,lsu-ag-agexp:4990-19,,,,,,,,,,,,lsu-ag-agexp:4993,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:4990-19,,,,,Language
lsu-ag-agexp:4994,,,,,,,,,,lsu-ag-agexp:4990-27,,,,,,,,,,,,lsu-ag-agexp:4994,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:4990-27,,,,,Language
lsu-ag-agexp:4995,,,,,,,,,,lsu-ag-agexp:4990-9,,,,,,,,,,,,lsu-ag-agexp:4995,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:4990-9,,,,,Language
lsu-ag-agexp:4996,,,,,,,,,,lsu-ag-agexp:4990-16,,,,,,,,,,,,lsu-ag-agexp:4996,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:4990-16,,,,,Language
lsu-ag-agexp:4997,,,,,,,,,,lsu-ag-agexp:4990-24,,,,,,,,,,,,lsu-ag-agexp:4997,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:4990-24,,,,,Language
lsu-ag-agexp:4998,,,,,,,,,,lsu-ag-agexp:4990-15,,,,,,,,,,,,lsu-ag-agexp:4998,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:4990-15,,,,,Language
lsu-ag-agexp:4999,,,,,,,,,,lsu-ag-agexp:4990-3,,,,,,,,,,,,lsu-ag-agexp:4999,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:4990-3,,,,,Language
lsu-ag-agexp:499,,,,,,,,,,lsu-ag-agexp:429-37,,,,,,,,,,,,lsu-ag-agexp:499,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:429-37,,,,,Language
lsu-ag-agexp:49,,,,,,,,,,lsu-ag-agexp:42-73,,,,,,,,,,,,lsu-ag-agexp:49,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:42-73,,,,,Language
lsu-ag-agexp:4,,,,,,,,,,lsu-ag-agexp:1-32,,,,,,,,,,,,lsu-ag-agexp:4,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1-32,,,,,Language
lsu-ag-agexp:5000,,,,,,,,,,lsu-ag-agexp:4990-4,,,,,,,,,,,,lsu-ag-agexp:5000,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:4990-4,,,,,Language
lsu-ag-agexp:5001,,,,,,,,,,lsu-ag-agexp:4990-17,,,,,,,,,,,,lsu-ag-agexp:5001,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:4990-17,,,,,Language
lsu-ag-agexp:5002,,,,,,,,,,lsu-ag-agexp:4990-23,,,,,,,,,,,,lsu-ag-agexp:5002,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:4990-23,,,,,Language
lsu-ag-agexp:5003,,,,,,,,,,lsu-ag-agexp:4990-5,,,,,,,,,,,,lsu-ag-agexp:5003,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:4990-5,,,,,Language
lsu-ag-agexp:5004,,,,,,,,,,lsu-ag-agexp:4990-1,,,,,,,,,,,,lsu-ag-agexp:5004,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:4990-1,,,,,Language
lsu-ag-agexp:5005,,,,,,,,,,lsu-ag-agexp:4990-6,,,,,,,,,,,,lsu-ag-agexp:5005,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:4990-6,,,,,Language
lsu-ag-agexp:5006,,,,,,,,,,lsu-ag-agexp:4990-7,,,,,,,,,,,,lsu-ag-agexp:5006,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:4990-7,,,,,Language
lsu-ag-agexp:5007,,,,,,,,,,lsu-ag-agexp:4990-10,,,,,,,,,,,,lsu-ag-agexp:5007,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:4990-10,,,,,Language
lsu-ag-agexp:5008,,,,,,,,,,lsu-ag-agexp:4990-18,,,,,,,,,,,,lsu-ag-agexp:5008,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:4990-18,,,,,Language
lsu-ag-agexp:5009,,,,,,,,,,lsu-ag-agexp:4990-26,,,,,,,,,,,,lsu-ag-agexp:5009,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:4990-26,,,,,Language
lsu-ag-agexp:500,,,,,,,,,,lsu-ag-agexp:429-34,,,,,,,,,,,,lsu-ag-agexp:500,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:429-34,,,,,Language
lsu-ag-agexp:5010,,,,,,,,,,lsu-ag-agexp:4990-13,,,,,,,,,,,,lsu-ag-agexp:5010,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:4990-13,,,,,Language
lsu-ag-agexp:5011,,,,,,,,,,lsu-ag-agexp:4990-28,,,,,,,,,,,,lsu-ag-agexp:5011,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:4990-28,,,,,Language
lsu-ag-agexp:5012,,,,,,,,,,lsu-ag-agexp:4990-2,,,,,,,,,,,,lsu-ag-agexp:5012,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:4990-2,,,,,Language
lsu-ag-agexp:5013,,,,,,,,,,lsu-ag-agexp:4990-22,,,,,,,,,,,,lsu-ag-agexp:5013,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:4990-22,,,,,Language
lsu-ag-agexp:5014,,,,,,,,,,lsu-ag-agexp:4990-21,,,,,,,,,,,,lsu-ag-agexp:5014,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:4990-21,,,,,Language
lsu-ag-agexp:5015,,,,,,,,,,lsu-ag-agexp:4990-20,,,,,,,,,,,,lsu-ag-agexp:5015,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:4990-20,,,,,Language
lsu-ag-agexp:5016,,,,,,,,,,lsu-ag-agexp:4990-8,,,,,,,,,,,,lsu-ag-agexp:5016,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:4990-8,,,,,Language
lsu-ag-agexp:5017,,,,,,,,,,lsu-ag-agexp:4990-14,,,,,,,,,,,,lsu-ag-agexp:5017,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:4990-14,,,,,Language
lsu-ag-agexp:5018,,,,,,,,,,lsu-ag-agexp:4990-11,,,,,,,,,,,,lsu-ag-agexp:5018,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:4990-11,,,,,Language
lsu-ag-agexp:5019,,,,,,,,1933.0,,Review of six seasons work in Louisiana in controlling the sugar cane moth borer by field colonizations of its egg parasite Trichogramma minutum Riley.,,,,,,relators:aut:person:|relators:ctb:person:|relators:ctb:corporate_body:,,,"host: LSU Agricultural Experiment Station Sugar Research Materials http://louisianadigitallibrary.org/islandora/object/lsu-ag-agexp:collection Louisiana Bulletin. Ser. 2, no. 235 (1933) Volume 235",,,lsu-ag-agexp:5019,,,"some test Value, Should not be empty",use and reproduction: This item is in the public domain.|use and reproduction: Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,subject:Agriculture -- Louisiana|subject:Sugar -- Research -- Louisiana|subject:Sugar -- Manufacture and refining -- Periodicals|subject:Sugarcane -- Louisiana|subject:Sugarcane -- Louisiana -- Periodicals|subject:Sugarcane -- Diseases and pests -- Louisiana|subject:Trichogramma -- Louisiana|subject:Sugarcane borer -- Control -- Louisiana,,,Review of six seasons work in Louisiana in controlling the sugar cane moth borer by field colonizations of its egg parasite Trichogramma minutum Riley.,,,,,Language
lsu-ag-agexp:501,,,,,,,,,,lsu-ag-agexp:429-44,,,,,,,,,,,,lsu-ag-agexp:501,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:429-44,,,,,Language
lsu-ag-agexp:5020,,,,,,,,,,lsu-ag-agexp:5019-29,,,,,,,,,,,,lsu-ag-agexp:5020,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5019-29,,,,,Language
lsu-ag-agexp:5021,,,,,,,,,,lsu-ag-agexp:5019-33,,,,,,,,,,,,lsu-ag-agexp:5021,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5019-33,,,,,Language
lsu-ag-agexp:5022,,,,,,,,,,lsu-ag-agexp:5019-32,,,,,,,,,,,,lsu-ag-agexp:5022,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5019-32,,,,,Language
lsu-ag-agexp:5023,,,,,,,,,,lsu-ag-agexp:5019-12,,,,,,,,,,,,lsu-ag-agexp:5023,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5019-12,,,,,Language
lsu-ag-agexp:5024,,,,,,,,,,lsu-ag-agexp:5019-25,,,,,,,,,,,,lsu-ag-agexp:5024,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5019-25,,,,,Language
lsu-ag-agexp:5025,,,,,,,,,,lsu-ag-agexp:5019-19,,,,,,,,,,,,lsu-ag-agexp:5025,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5019-19,,,,,Language
lsu-ag-agexp:5026,,,,,,,,,,lsu-ag-agexp:5019-27,,,,,,,,,,,,lsu-ag-agexp:5026,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5019-27,,,,,Language
lsu-ag-agexp:5027,,,,,,,,,,lsu-ag-agexp:5019-9,,,,,,,,,,,,lsu-ag-agexp:5027,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5019-9,,,,,Language
lsu-ag-agexp:5028,,,,,,,,,,lsu-ag-agexp:5019-36,,,,,,,,,,,,lsu-ag-agexp:5028,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5019-36,,,,,Language
lsu-ag-agexp:5029,,,,,,,,,,lsu-ag-agexp:5019-16,,,,,,,,,,,,lsu-ag-agexp:5029,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5019-16,,,,,Language
lsu-ag-agexp:502,,,,,,,,1907.0,,The chemistry of the sugar cane and its products in Louisiana.,,,,,,"relators:aut:person:|relators:ctb:person:|relators:ctb:person:|relators:ctb:corporate_body:|relators:pbl:corporate_body:The state, official journal of Louisiana.",,,"host: LSU Agricultural Experiment Station Sugar Research Materials http://louisianadigitallibrary.org/islandora/object/lsu-ag-agexp:collection Louisiana Bulletin. Ser. 2, no. 91 (1907) Volume 91",,,lsu-ag-agexp:502,,,"some test Value, Should not be empty",use and reproduction: This item is in the public domain.|use and reproduction: Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,subject:Agriculture -- Louisiana|subject:Sugar -- Research -- Louisiana|subject:Sugar -- Manufacture and refining -- Periodicals|subject:Sugarcane -- Louisiana|subject:Sugarcane -- Louisiana -- Periodicals|subject:Sugarcane products -- Louisiana,,,The chemistry of the sugar cane and its products in Louisiana.,,,,,Language
lsu-ag-agexp:5030,,,,,,,,,,lsu-ag-agexp:5019-24,,,,,,,,,,,,lsu-ag-agexp:5030,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5019-24,,,,,Language
lsu-ag-agexp:5031,,,,,,,,,,lsu-ag-agexp:5019-15,,,,,,,,,,,,lsu-ag-agexp:5031,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5019-15,,,,,Language
lsu-ag-agexp:5032,,,,,,,,,,lsu-ag-agexp:5019-31,,,,,,,,,,,,lsu-ag-agexp:5032,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5019-31,,,,,Language
lsu-ag-agexp:5033,,,,,,,,,,lsu-ag-agexp:5019-3,,,,,,,,,,,,lsu-ag-agexp:5033,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5019-3,,,,,Language
lsu-ag-agexp:5034,,,,,,,,,,lsu-ag-agexp:5019-4,,,,,,,,,,,,lsu-ag-agexp:5034,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5019-4,,,,,Language
lsu-ag-agexp:5035,,,,,,,,,,lsu-ag-agexp:5019-30,,,,,,,,,,,,lsu-ag-agexp:5035,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5019-30,,,,,Language
lsu-ag-agexp:5036,,,,,,,,,,lsu-ag-agexp:5019-17,,,,,,,,,,,,lsu-ag-agexp:5036,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5019-17,,,,,Language
lsu-ag-agexp:5037,,,,,,,,,,lsu-ag-agexp:5019-35,,,,,,,,,,,,lsu-ag-agexp:5037,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5019-35,,,,,Language
lsu-ag-agexp:5038,,,,,,,,,,lsu-ag-agexp:5019-23,,,,,,,,,,,,lsu-ag-agexp:5038,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5019-23,,,,,Language
lsu-ag-agexp:5039,,,,,,,,,,lsu-ag-agexp:5019-5,,,,,,,,,,,,lsu-ag-agexp:5039,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5019-5,,,,,Language
lsu-ag-agexp:503,,,,,,,,,,lsu-ag-agexp:502-50,,,,,,,,,,,,lsu-ag-agexp:503,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:502-50,,,,,Language
lsu-ag-agexp:5040,,,,,,,,,,lsu-ag-agexp:5019-1,,,,,,,,,,,,lsu-ag-agexp:5040,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5019-1,,,,,Language
lsu-ag-agexp:5041,,,,,,,,,,lsu-ag-agexp:5019-6,,,,,,,,,,,,lsu-ag-agexp:5041,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5019-6,,,,,Language
lsu-ag-agexp:5042,,,,,,,,,,lsu-ag-agexp:5019-7,,,,,,,,,,,,lsu-ag-agexp:5042,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5019-7,,,,,Language
lsu-ag-agexp:5043,,,,,,,,,,lsu-ag-agexp:5019-10,,,,,,,,,,,,lsu-ag-agexp:5043,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5019-10,,,,,Language
lsu-ag-agexp:5044,,,,,,,,,,lsu-ag-agexp:5019-18,,,,,,,,,,,,lsu-ag-agexp:5044,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5019-18,,,,,Language
lsu-ag-agexp:5045,,,,,,,,,,lsu-ag-agexp:5019-26,,,,,,,,,,,,lsu-ag-agexp:5045,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5019-26,,,,,Language
lsu-ag-agexp:5046,,,,,,,,,,lsu-ag-agexp:5019-13,,,,,,,,,,,,lsu-ag-agexp:5046,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5019-13,,,,,Language
lsu-ag-agexp:5047,,,,,,,,,,lsu-ag-agexp:5019-28,,,,,,,,,,,,lsu-ag-agexp:5047,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5019-28,,,,,Language
lsu-ag-agexp:5048,,,,,,,,,,lsu-ag-agexp:5019-2,,,,,,,,,,,,lsu-ag-agexp:5048,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5019-2,,,,,Language
lsu-ag-agexp:5049,,,,,,,,,,lsu-ag-agexp:5019-22,,,,,,,,,,,,lsu-ag-agexp:5049,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5019-22,,,,,Language
lsu-ag-agexp:504,,,,,,,,,,lsu-ag-agexp:502-29,,,,,,,,,,,,lsu-ag-agexp:504,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:502-29,,,,,Language
lsu-ag-agexp:5050,,,,,,,,,,lsu-ag-agexp:5019-21,,,,,,,,,,,,lsu-ag-agexp:5050,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5019-21,,,,,Language
lsu-ag-agexp:5051,,,,,,,,,,lsu-ag-agexp:5019-20,,,,,,,,,,,,lsu-ag-agexp:5051,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5019-20,,,,,Language
lsu-ag-agexp:5052,,,,,,,,,,lsu-ag-agexp:5019-8,,,,,,,,,,,,lsu-ag-agexp:5052,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5019-8,,,,,Language
lsu-ag-agexp:5053,,,,,,,,,,lsu-ag-agexp:5019-14,,,,,,,,,,,,lsu-ag-agexp:5053,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5019-14,,,,,Language
lsu-ag-agexp:5054,,,,,,,,,,lsu-ag-agexp:5019-11,,,,,,,,,,,,lsu-ag-agexp:5054,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5019-11,,,,,Language
lsu-ag-agexp:5055,,,,,,,,,,lsu-ag-agexp:5019-34,,,,,,,,,,,,lsu-ag-agexp:5055,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5019-34,,,,,Language
lsu-ag-agexp:5056,,,,,,,,1944.0,,"Financial results of the operation of large sugar cane farms in Louisiana, 1939, 1940 and 1941.",,,,,,relators:aut:person:|relators:ctb:person:|relators:ctb:corporate_body:,,,"host: LSU Agricultural Experiment Station Sugar Research Materials http://louisianadigitallibrary.org/islandora/object/lsu-ag-agexp:collection Louisiana Bulletin. Ser. 2, no. 374 (1944) Volume 374",,,lsu-ag-agexp:5056,,,"some test Value, Should not be empty",use and reproduction: This item is in the public domain.|use and reproduction: Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,subject:Agriculture -- Louisiana|subject:Sugar -- Research -- Louisiana|subject:Sugar -- Manufacture and refining -- Louisiana -- Periodicals|subject:Sugar -- Manufacture and refining -- Periodicals|subject:Sugarcane -- Louisiana|subject:Sugarcane -- Louisiana -- Periodicals|subject:Sugar factories -- Louisiana,,,"Financial results of the operation of large sugar cane farms in Louisiana, 1939, 1940 and 1941.",,,,,Language
lsu-ag-agexp:5057,,,,,,,,,,lsu-ag-agexp:5056-12,,,,,,,,,,,,lsu-ag-agexp:5057,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5056-12,,,,,Language
lsu-ag-agexp:5058,,,,,,,,,,lsu-ag-agexp:5056-19,,,,,,,,,,,,lsu-ag-agexp:5058,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5056-19,,,,,Language
lsu-ag-agexp:5059,,,,,,,,,,lsu-ag-agexp:5056-9,,,,,,,,,,,,lsu-ag-agexp:5059,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5056-9,,,,,Language
lsu-ag-agexp:505,,,,,,,,,,lsu-ag-agexp:502-33,,,,,,,,,,,,lsu-ag-agexp:505,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:502-33,,,,,Language
lsu-ag-agexp:5060,,,,,,,,,,lsu-ag-agexp:5056-16,,,,,,,,,,,,lsu-ag-agexp:5060,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5056-16,,,,,Language
lsu-ag-agexp:5061,,,,,,,,,,lsu-ag-agexp:5056-15,,,,,,,,,,,,lsu-ag-agexp:5061,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5056-15,,,,,Language
lsu-ag-agexp:5062,,,,,,,,,,lsu-ag-agexp:5056-3,,,,,,,,,,,,lsu-ag-agexp:5062,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5056-3,,,,,Language
lsu-ag-agexp:5063,,,,,,,,,,lsu-ag-agexp:5056-4,,,,,,,,,,,,lsu-ag-agexp:5063,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5056-4,,,,,Language
lsu-ag-agexp:5064,,,,,,,,,,lsu-ag-agexp:5056-17,,,,,,,,,,,,lsu-ag-agexp:5064,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5056-17,,,,,Language
lsu-ag-agexp:5065,,,,,,,,,,lsu-ag-agexp:5056-5,,,,,,,,,,,,lsu-ag-agexp:5065,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5056-5,,,,,Language
lsu-ag-agexp:5066,,,,,,,,,,lsu-ag-agexp:5056-1,,,,,,,,,,,,lsu-ag-agexp:5066,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5056-1,,,,,Language
lsu-ag-agexp:5067,,,,,,,,,,lsu-ag-agexp:5056-6,,,,,,,,,,,,lsu-ag-agexp:5067,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5056-6,,,,,Language
lsu-ag-agexp:5068,,,,,,,,,,lsu-ag-agexp:5056-7,,,,,,,,,,,,lsu-ag-agexp:5068,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5056-7,,,,,Language
lsu-ag-agexp:5069,,,,,,,,,,lsu-ag-agexp:5056-10,,,,,,,,,,,,lsu-ag-agexp:5069,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5056-10,,,,,Language
lsu-ag-agexp:506,,,,,,,,,,lsu-ag-agexp:502-32,,,,,,,,,,,,lsu-ag-agexp:506,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:502-32,,,,,Language
lsu-ag-agexp:5070,,,,,,,,,,lsu-ag-agexp:5056-18,,,,,,,,,,,,lsu-ag-agexp:5070,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5056-18,,,,,Language
lsu-ag-agexp:5071,,,,,,,,,,lsu-ag-agexp:5056-13,,,,,,,,,,,,lsu-ag-agexp:5071,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5056-13,,,,,Language
lsu-ag-agexp:5072,,,,,,,,,,lsu-ag-agexp:5056-2,,,,,,,,,,,,lsu-ag-agexp:5072,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5056-2,,,,,Language
lsu-ag-agexp:5073,,,,,,,,,,lsu-ag-agexp:5056-8,,,,,,,,,,,,lsu-ag-agexp:5073,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5056-8,,,,,Language
lsu-ag-agexp:5074,,,,,,,,,,lsu-ag-agexp:5056-14,,,,,,,,,,,,lsu-ag-agexp:5074,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5056-14,,,,,Language
lsu-ag-agexp:5075,,,,,,,,,,lsu-ag-agexp:5056-11,,,,,,,,,,,,lsu-ag-agexp:5075,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:5056-11,,,,,Language
